outcome,label,lag,effect,se,t,effect_pw,n_events,n_players,event_mean,control_mean,coverage_all,raw_rate_all,n_events_all,matched_share,usable_share
blunder_x,self_1,0,0.1686899638200465,0.007802856712320094,21.619000583939776,0.21244473584491283,9382,1427,0.0631353316143173,-0.10555463220572922,,,56373,0.8295,0.586375
blunder_x,self_1,1,-0.008907085067013643,0.008497614607588631,-1.0481865180211094,-0.019006425658166272,8222,1370,-0.01186193139908059,-0.0029548463320669452,0.7455164706508435,-0.0013259969938381672,56373,0.8295,0.513875
blunder_x,self_1,2,0.005703477200876458,0.008817410396742921,0.6468426606278047,0.010857144640441605,7496,1330,-0.0018347146436255247,-0.007538191844501981,,,56373,0.8295,0.4685
blunder_x,self_1,3,0.009900430396400822,0.00876035037224204,1.1301409162550426,0.022196053892808418,6923,1295,-0.00012039280597794466,-0.010020823202378766,,,56373,0.8295,0.4326875
blunder_x,opp_1,0,0.07507132421832946,0.005645333231651818,13.297943830388144,0.08763469146897764,8954,1338,-0.035978604966883564,-0.11104992918521303,,,40823,0.834125,0.559625
blunder_x,opp_1,1,0.017134815713233928,0.00856409380256791,2.0007739415577306,0.014966522030023327,8389,1315,-0.005323824515161756,-0.022458640228395683,0.7412243098253436,0.010590662604632468,40823,0.834125,0.5243125
blunder_x,opp_1,2,0.003736647453934317,0.008770880329036399,0.4260287808926061,-0.000746264640214103,7591,1271,-0.009453567427543177,-0.013190214881477496,,,40823,0.834125,0.4744375
blunder_x,opp_1,3,0.010956264130943619,0.01002303498019167,1.0931084399681605,0.0075880977488628435,6890,1225,0.001517040821487954,-0.009439223309455664,,,40823,0.834125,0.430625
blunder_x,self_3,0,0.17711438591595782,0.007467749613459782,23.71723679603946,0.22570415336118738,10960,1468,0.06722374077028406,-0.10989064514567376,,,33405,0.86725,0.685
blunder_x,self_3,1,-0.06471082564643121,0.006893714719002926,-9.386931180666942,-0.09105407872732876,8830,1390,-0.06848313489711821,-0.003772309250687,0.7410267923963478,-0.06297029037921964,33405,0.86725,0.551875
blunder_x,self_3,2,-0.0001812017667941539,0.007935658608186813,-0.022833866190667185,-0.006794993731948418,8397,1366,-0.01645726301735167,-0.016276061250557514,,,33405,0.86725,0.5248125
blunder_x,self_3,3,-0.003464661782657102,0.008404876265036446,-0.4122204388742513,-0.00018899430329952213,7937,1329,-0.013819496568527736,-0.010354834785870634,,,33405,0.86725,0.4960625
blunder_x,opp_3,0,0.03278752522541969,0.0047607139932550465,6.887102495943439,0.03883697477192278,5133,1146,-0.0723222928200377,-0.10510981804545737,,,9613,0.8267970456673255,0.5339644231769479
blunder_x,opp_3,1,-0.003933185608451952,0.0090152713450216,-0.4362803356577758,-0.0033886360143621924,4809,1120,-0.02494340405138799,-0.021010218442936036,0.730365130552377,-0.01047670779501414,9613,0.8267970456673255,0.500260064495995
blunder_x,opp_3,2,-0.010147434392968026,0.009633016564918426,-1.053401530515686,-0.024081520704697098,4426,1083,-0.021097125310788226,-0.010949690917820198,,,9613,0.8267970456673255,0.46041818370955995
blunder_x,opp_3,3,0.0016294481125065045,0.010105694315709911,0.16124058986955792,0.001598928560600274,4098,1053,-0.009595483136970813,-0.011224931249477321,,,9613,0.8267970456673255,0.4262977218350151
blunder_x,self_5,0,0.1635055115664668,0.01044273937670613,15.65733910119282,0.22152084649991566,4893,1028,0.04794726961452204,-0.1155582419519448,,,10039,0.7686024504432712,0.48739914334097023
blunder_x,self_5,1,-0.06706988615873204,0.009858133752115321,-6.8035074229278365,-0.07825026944917225,3550,897,-0.07486605886356365,-0.0077961727048316155,0.5806355214662815,-0.06343361691008034,10039,0.7686024504432712,0.3536208785735631
blunder_x,self_5,2,0.006271662413699646,0.011190158639223928,0.5604623326532755,0.01791883319133353,3348,860,-0.01835763804845267,-0.024629300462152313,,,10039,0.7686024504432712,0.3334993525251519
blunder_x,self_5,3,0.007918709453172988,0.012078015801010476,0.655629996154707,0.0020390905794580787,3076,822,-0.00899115667507268,-0.01690986612824567,,,10039,0.7686024504432712,0.3064050204203606
blunder_x,opp_5,0,0.043613012055596735,0.01135120585018403,3.842147929586676,0.04724726166305299,683,343,-0.06701179668889767,-0.1106248087444944,,,2346,0.7331628303495311,0.2911338448422847
blunder_x,opp_5,1,0.013988273979526443,0.0196062966743959,0.7134582431262453,0.01624916341588727,608,318,-0.01704646446640703,-0.031034738445933477,0.46035805626598464,-0.00521793539571398,2346,0.7331628303495311,0.2591645353793691
blunder_x,opp_5,2,0.01088049601032073,0.020929382615845215,0.5198670314375793,0.012528614053107122,528,298,-0.016338120056449173,-0.027218616066769907,,,2346,0.7331628303495311,0.22506393861892582
blunder_x,opp_5,3,-0.009352735477648094,0.023529280761916106,-0.3974934708920722,-0.01111287801004078,464,277,-0.014171668309411386,-0.004818932831763285,,,2346,0.7331628303495311,0.1977834612105712
blunder_x,self_9,0,0.1815896073218564,0.01302276308411209,13.944015271490091,0.2247641727458452,2576,736,0.06647862561788968,-0.11511098170396668,,,4736,0.7761824324324325,0.543918918918919
blunder_x,self_9,1,-0.08354614704030287,0.011019766385795167,-7.581480778757392,-0.11178753485009027,1758,612,-0.08752586140436912,-0.003979714364066229,0.5821368243243243,-0.0819174852014187,4736,0.7761824324324325,0.37119932432432434
blunder_x,self_9,2,-0.011154764719523648,0.012742637864130057,-0.8753889766359759,-0.019781362150778498,1679,596,-0.03846206164631295,-0.027307296926789314,,,4736,0.7761824324324325,0.3545185810810811
blunder_x,self_9,3,-0.017866172999109725,0.01273441558540454,-1.4029833469222501,-0.024197642054428384,1574,565,-0.04059096123007599,-0.022724788230966266,,,4736,0.7761824324324325,0.33234797297297297
blunder_x,opp_9,0,0.01431977668363393,0.010353108694034868,1.383137867748315,0.018751001444368587,177,124,-0.08279586196693413,-0.09711563865056806,,,563,0.6891651865008881,0.31438721136767317
blunder_x,opp_9,1,-0.047990862967085095,0.02487253411476685,-1.9294721939326989,-0.05588107066676955,162,113,-0.06302325561721987,-0.015032392650134785,0.5577264653641207,-0.049834782207281804,563,0.6891651865008881,0.2877442273534636
blunder_x,opp_9,2,-0.042311003978382854,0.027730547651621803,-1.5257904210885038,-0.05652349416170289,155,110,-0.06903252294928623,-0.02672151897090338,,,563,0.6891651865008881,0.2753108348134991
blunder_x,opp_9,3,-0.017648839760048548,0.03449963203754607,-0.5115660289026055,-0.03394466482843976,138,101,-0.031398981749096846,-0.013750141989048309,,,563,0.6891651865008881,0.24511545293072823
wp_loss_q,self_1,0,0.0288868862685117,0.0016341036589430046,17.67751152775507,0.03565293127521925,11085,1516,0.044959306649335715,0.01607242038082402,,,56373,0.8295,0.6928125
wp_loss_q,self_1,1,-0.005267507988178324,0.0018912893651761916,-2.7851412296645606,-0.006544983964177322,10009,1478,0.028305493660148437,0.033573001648326765,0.9200858567044508,0.030007064798543925,56373,0.8295,0.6255625
wp_loss_q,self_1,2,0.0006641367715135703,0.0019002446954038568,0.3495006580573151,7.676524214389783e-05,9314,1446,0.03263441817198847,0.03197028140047489,,,56373,0.8295,0.582125
wp_loss_q,self_1,3,0.0017529512803958836,0.0023141896215415026,0.7574795358507515,0.008106634641880705,8669,1414,0.033486089983302506,0.03173313870290662,,,56373,0.8295,0.5418125
wp_loss_q,opp_1,0,0.007846943106798194,0.0015001486052185918,5.230777190673579,0.007444640682311398,11274,1461,0.02314776757414295,0.015300824467344756,,,40823,0.834125,0.704625
wp_loss_q,opp_1,1,0.0036524114149884043,0.001972967030352649,1.8512277999574935,0.0037700912597607413,10978,1450,0.03260631560939448,0.02895390419440608,0.9814320358621366,0.03495966630259352,40823,0.834125,0.686125
wp_loss_q,opp_1,2,0.0008675718306158886,0.0024093907926403474,0.36007933344227405,0.0027142080655873824,10097,1422,0.031116175205411337,0.030248603374795444,,,40823,0.834125,0.6310625
wp_loss_q,opp_1,3,0.001472359654389108,0.0023836449612303938,0.6176925164346215,0.0013449794910468976,9265,1379,0.03284939083838583,0.03137703118399672,,,40823,0.834125,0.5790625
wp_loss_q,self_3,0,0.03563077063618576,0.0017468721014160516,20.39689717827808,0.04483050554138571,11904,1512,0.05370874954605517,0.018077978909869414,,,33405,0.86725,0.744
wp_loss_q,self_3,1,-0.024011134953888784,0.0018046644284833335,-13.305041410977493,-0.031703692222905006,9829,1452,0.013087450095870739,0.03709858504975952,0.8431671905403383,0.014896574861814947,33405,0.86725,0.6143125
wp_loss_q,self_3,2,-0.0018708332597407202,0.0017964447520170531,-1.041408736695155,-0.0013479285265599816,9357,1428,0.03077863460704613,0.03264946786678686,,,33405,0.86725,0.5848125
wp_loss_q,self_3,3,-0.0026112911793577044,0.001958853895750038,-1.3330709273535946,-0.0030774492925491727,8876,1399,0.032024421210773625,0.03463571239013132,,,33405,0.86725,0.55475
wp_loss_q,opp_3,0,-0.004653496240606399,0.0012421361315230039,-3.7463657344067998,-0.004739188135103739,6550,1260,0.011048008666585929,0.01570150490719233,,,9613,0.8267970456673255,0.6813689795069177
wp_loss_q,opp_3,1,-0.004330372733312076,0.002086848498612613,-2.075077676310001,-0.003201273548149015,6383,1245,0.02642680694301628,0.030757179676328357,0.9828357432643295,0.029360357945324402,9613,0.8267970456673255,0.6639966711744513
wp_loss_q,opp_3,2,-0.003901828920958781,0.002245645905756956,-1.7375085319355206,-0.004861086119827763,5870,1220,0.027481599451991506,0.03138342837295029,,,9613,0.8267970456673255,0.6106314365962758
wp_loss_q,opp_3,3,-0.001980107860960985,0.0023069811667955,-0.8583112378465764,-0.0004875129866729072,5456,1192,0.03063777202791549,0.03261787988887647,,,9613,0.8267970456673255,0.5675647560595027
wp_loss_q,self_5,0,0.035651102031878136,0.003127389436217873,11.399636264997111,0.047784568543796986,6045,1188,0.05158744860977361,0.015936346577895475,,,10039,0.7686024504432712,0.6021516087259687
wp_loss_q,self_5,1,-0.028481526899018915,0.0027807900652546116,-10.242242754996006,-0.031010824511826,4563,1069,0.009298566654252311,0.03778009355327122,0.7713915728658233,0.011287133282920666,10039,0.7686024504432712,0.4545273433608925
wp_loss_q,self_5,2,-0.003661956157757468,0.002885334202554581,-1.2691618719645341,-0.00395599242195548,4201,1019,0.027031231721954575,0.030693187879712043,,,10039,0.7686024504432712,0.4184679748978982
wp_loss_q,self_5,3,0.00023388328059804116,0.003086341585424974,0.07578010214505683,0.000298707357388544,3876,972,0.030216305131707196,0.029982421851109154,,,10039,0.7686024504432712,0.38609423249327623
wp_loss_q,opp_5,0,-0.00015484653661160169,0.0029456731894849965,-0.052567452887967554,0.0018981032999862142,1316,578,0.013348177318705782,0.013503023855317384,,,2346,0.7331628303495311,0.5609548167092924
wp_loss_q,opp_5,1,-0.0005903220378372571,0.004294195628875661,-0.1374697589154362,0.0019155272811248797,1236,554,0.02576573856122312,0.02635606059906038,0.9514066496163683,0.026341514648917614,2346,0.7331628303495311,0.5268542199488491
wp_loss_q,opp_5,2,-0.00539032727720744,0.0048501849238234244,-1.1113653111927573,-0.002583634295060394,1055,511,0.024244087895867194,0.029634415173074635,,,2346,0.7331628303495311,0.4497016197783461
wp_loss_q,opp_5,3,-0.009033583698738638,0.005025374262142444,-1.7975942143834265,-0.007807968621232481,923,473,0.023259062352568454,0.03229264605130709,,,2346,0.7331628303495311,0.3934356351236147
wp_loss_q,self_9,0,0.04397921764345661,0.0039771573875450284,11.05795254197963,0.05100428823969532,2992,829,0.06119486493138211,0.017215647287925503,,,4736,0.7761824324324325,0.6317567567567568
wp_loss_q,self_9,1,-0.03790773849018692,0.0033494991738846347,-11.317434793161278,-0.04887933785774314,2058,707,0.004259205405091453,0.04216694389527838,0.7024915540540541,0.005062753978849257,4736,0.7761824324324325,0.4345439189189189
wp_loss_q,self_9,2,-0.007284550618427122,0.0027375403081301266,-2.660983875485956,-0.008167403775074834,1930,680,0.022655153685044387,0.029939704303471506,,,4736,0.7761824324324325,0.4075168918918919
wp_loss_q,self_9,3,-0.009045152462596963,0.0026325748904583736,-3.435857606703092,-0.009050172945892613,1817,650,0.021796948670889802,0.030842101133486764,,,4736,0.7761824324324325,0.38365709459459457
wp_loss_q,opp_9,0,-0.012630998368748179,0.0025419176274986406,-4.96908248800243,-0.012772817296895911,309,198,0.00420668513969393,0.016837683508442107,,,563,0.6891651865008881,0.5488454706927176
wp_loss_q,opp_9,1,-0.012725605508579999,0.0037523578993906475,-3.3913624045953967,-0.013872454823329421,286,188,0.011756818034381744,0.02448242354296174,0.9538188277087034,0.01270702447519956,563,0.6891651865008881,0.5079928952042628
wp_loss_q,opp_9,2,-0.014652205262331347,0.004444591277894195,-3.2966372712843515,-0.0165651329772235,258,173,0.012651832891837125,0.027304038154168472,,,563,0.6891651865008881,0.458259325044405
