outcome,label,lag,effect,se,t,effect_pw,n_events,n_players,event_mean,control_mean,coverage_all,raw_rate_all,n_events_all,matched_share,usable_share
wp_loss_x,A_2100+,2,-0.00018816627497670563,0.0024411286639274303,-0.07708167035897762,-0.002947065581689589,9520,447,0.009639265921517473,0.009827432196494179,,,20654,0.82625,0.595
wp_loss_x,A_2100+,3,0.004761945213839174,0.002148528884880524,2.216374770360128,-0.00056897660783021,8919,446,0.0087690279431738,0.004007082729334626,,,20654,0.82625,0.5574375
wp_loss_x,B_2100+,0,0.03101708658250407,0.0016678747001353902,18.596772635250268,0.032513786856318866,10719,455,0.014560309694690859,-0.016456776887813208,,,33006,0.80825,0.6699375
wp_loss_x,B_2100+,1,-0.015584899185810778,0.001968194089069654,-7.918375160438373,-0.020168043041996216,9189,453,-0.013399679418037682,0.0021852197677730946,0.8602375325698358,-0.010579182459131954,33006,0.80825,0.5743125
wp_loss_x,B_2100+,2,0.0011310925168822126,0.0019371710610644644,0.5838888158181982,0.004885377473721453,8588,448,-0.0016989988750014478,-0.0028300913918836604,,,33006,0.80825,0.53675
wp_loss_x,B_2100+,3,0.0011905309031996132,0.001996279023483741,0.5963750002852793,-0.0007885287311462038,8019,444,3.286016102061042e-05,-0.0011576707421790025,,,33006,0.80825,0.5011875
wp_loss_x,A_FM+,0,0.16807439950312597,0.0015094655307629397,111.34696094595479,0.16372618592739765,13687,136,0.14517709374720578,-0.02289730575592024,,,17119,0.85925,0.8554375
wp_loss_x,A_FM+,1,-0.0014822904538755045,0.0018473994392955377,-0.8023659758393892,-0.010928722337920176,12617,136,0.00024786232067415786,0.0017301527745496618,0.924294643378702,0.001926042951541613,17119,0.85925,0.7885625
wp_loss_x,A_FM+,2,0.003726436235152233,0.0013988375061171753,2.663952188053559,-0.001564724480413175,11686,136,-0.0028243879585051475,-0.00655082419365738,,,17119,0.85925,0.730375
wp_loss_x,A_FM+,3,0.008522417362308094,0.001167043396765929,7.302571083410546,0.007344131313744333,10780,136,-0.001615795609235066,-0.010138212971543159,,,17119,0.85925,0.67375
wp_loss_x,B_FM+,0,0.022596172411847682,0.001196840724958006,18.87984920686963,0.020762247831418834,13625,136,0.0002345853646213621,-0.02236158704722632,,,38267,0.8565,0.8515625
wp_loss_x,B_FM+,1,-0.009432762257791657,0.0014053343638126769,-6.7121124343679615,-0.011088496854088772,11001,135,-0.020283968007644423,-0.010851205749852766,0.8058379282410432,-0.01972809979510602,38267,0.8565,0.6875625
wp_loss_x,B_FM+,2,0.00043813701273544915,0.0011380744144270968,0.38498098822123683,0.0005629300846894297,10136,135,-0.012435308509835413,-0.01287344552257086,,,38267,0.8565,0.6335
wp_loss_x,B_FM+,3,0.0010498904898794642,0.0012441456977796432,0.8438645825429808,0.0006394399405473842,9356,135,-0.01154021097886901,-0.012590101468748475,,,38267,0.8565,0.58475
blunder_x,A_1300-1600,0,0.9855129713795637,0.001299712409023812,758.2546450562573,0.9858878955792805,5278,441,0.8775755743106312,-0.1079373970689328,,,9938,0.8393036828335682,0.531092775206279
blunder_x,A_1300-1600,1,-0.10440397476610808,0.01711647513603391,-6.099618872247532,-0.19299095512264608,4713,436,0.12757699546927723,0.2319809702353853,0.8591265848259207,0.14451545216105702,9938,0.8393036828335682,0.47424028979673977
blunder_x,A_1300-1600,2,-0.0016705640085882098,0.014084412388442095,-0.11861084172450834,-0.03814653780687997,4343,433,0.11821937449232517,0.11988993850091337,,,9938,0.8393036828335682,0.43700945864359025
blunder_x,A_1300-1600,3,0.016152012907527175,0.014187630749200545,1.1384573783355139,0.017563682054610966,4049,428,0.09694762021665847,0.08079560730913128,,,9938,0.8393036828335682,0.4074260414570336
blunder_x,B_1300-1600,0,0.279141119025237,0.012041910974200692,23.180799096030984,0.3187088922223791,5436,446,0.1751261625479882,-0.10401495647724875,,,13443,0.807185896005356,0.40437402365543407
blunder_x,B_1300-1600,1,-0.06940727607972366,0.013652672701993534,-5.0837867130286485,-0.09548893639377078,4798,436,-0.002112214994539926,0.06729506108518374,0.6489622852041955,0.016132548757213042,13443,0.807185896005356,0.3569143792308265
blunder_x,B_1300-1600,2,-0.005391235730774442,0.01323029969944642,-0.40749158017939846,-0.0067566842834223,4459,433,0.034163957608941774,0.039555193339716216,,,13443,0.807185896005356,0.33169679387041584
blunder_x,B_1300-1600,3,-0.0030940919986437825,0.014351259695278711,-0.21559724124159493,-0.006400785435778841,4121,424,0.0428525824709798,0.045946674469623576,,,13443,0.807185896005356,0.30655359666741056
blunder_x,A_1600-1900,0,0.9852615424123532,0.0012145117724921644,811.2408333355285,0.9845860470196437,6234,425,0.8751162226709286,-0.11014531974142461,,,10936,0.8533284564740308,0.5700438917337235
blunder_x,A_1600-1900,1,-0.11148554576027493,0.013500116854020663,-8.258117093784401,-0.19157859088009382,5572,419,0.09750816294522076,0.20899370870549566,0.8639356254572056,0.11380009427104702,10936,0.8533284564740308,0.5095098756400878
blunder_x,A_1600-1900,2,-0.03244325796353232,0.014520375063143217,-2.2343264428397864,-0.06346101404222433,5116,412,0.08408552122100128,0.1165287791845336,,,10936,0.8533284564740308,0.46781272860277984
blunder_x,A_1600-1900,3,0.03832655382998442,0.013922245024259365,2.7529003952452213,0.02518421852977093,4684,407,0.09559617364745022,0.0572696198174658,,,10936,0.8533284564740308,0.4283101682516459
blunder_x,B_1600-1900,0,0.26622329652825805,0.01073194539064113,24.806620499617896,0.267443142330234,6242,436,0.16107061178719975,-0.1051526847410583,,,14018,0.817306320445142,0.44528463404194607
blunder_x,B_1600-1900,1,-0.06874673664147676,0.011116582822814318,-6.184160882640064,-0.08365493492352155,5403,432,-0.012973008112686443,0.05577372852879032,0.6916107861321158,0.0021010755649494748,14018,0.817306320445142,0.38543301469539165
blunder_x,B_1600-1900,2,-0.0006210783161616851,0.011605479910533577,-0.053515952890321294,-0.012559628391631288,5007,423,0.03675847683372518,0.037379555149886855,,,14018,0.817306320445142,0.3571836210586389
blunder_x,B_1600-1900,3,0.00541485547731253,0.011636302358270349,0.4653415931104603,-0.0018820161506367227,4653,415,0.044268519341923614,0.03885366386461108,,,14018,0.817306320445142,0.33193037523184477
blunder_x,A_1900-2100,0,0.984450671758321,0.0010642194613699545,925.0447933841124,0.9851931351069984,10203,447,0.8736167498194986,-0.1108339219388225,,,16697,0.86575,0.6376875
blunder_x,A_1900-2100,1,-0.07499611338940518,0.01218833601436075,-6.153105173753167,-0.16284163321266892,9108,443,0.0808111915964655,0.15580730498587067,0.8726118464394802,0.0890920669441275,16697,0.86575,0.56925
blunder_x,A_1900-2100,2,-0.009889647795285046,0.011409404853270388,-0.8667978674146426,-0.044266509245012534,8429,439,0.06492446040428043,0.07481410819956548,,,16697,0.86575,0.5268125
blunder_x,A_1900-2100,3,0.031971594268363095,0.010407562693445617,3.071957883904738,0.008867042269989939,7743,436,0.06343170128207701,0.031460107013713906,,,16697,0.86575,0.4839375
blunder_x,B_1900-2100,0,0.2188174705856741,0.009213746515008414,23.74902220603084,0.22196762467011433,8601,443,0.11311748100187426,-0.10569998958379985,,,22906,0.84575,0.5375625
blunder_x,B_1900-2100,1,-0.049656166336678964,0.009632951254549653,-5.15482379434094,-0.049076921492659804,7377,437,-0.022298385541214095,0.027357780795464876,0.7124334235571466,-0.01895154701511115,22906,0.84575,0.4610625
blunder_x,B_1900-2100,2,0.006492421642412417,0.009532788388814016,0.6810621800889619,0.02012623586943288,6929,436,0.019491594308244504,0.012999172665832085,,,22906,0.84575,0.4330625
blunder_x,B_1900-2100,3,0.0010398173047033777,0.010911544477117533,0.095295153393176,-0.0014931836413650118,6403,434,0.015577111970970784,0.014537294666267405,,,22906,0.84575,0.4001875
blunder_x,A_2100+,0,0.9847018327144855,0.0010182590625454856,967.044506584491,0.9863810702246877,10543,451,0.8716324187396023,-0.11306941397488335,,,20654,0.82625,0.6589375
blunder_x,A_2100+,1,-0.0809248270058254,0.011298434094317016,-7.1624816616428,-0.16805454152266522,9374,448,0.053825866932364935,0.13475069393819034,0.8718408056550789,0.06401869139786202,20654,0.82625,0.585875
